Key,Id,Japanese(ja),English(en)
"AppendValuesByPutCoin1",4737649248514048,"あなたの{setcoin}が重ねて設置されているとき、重ねられた枚数の最大×{value}だけ効果が減少する。","When {setcoin} of the same owner as this coin is placed on top of it, the {value} times the maximum number of coins stacked is reduced."
"AppendValuesByResource1",4738054401503232,"{player}の{resource}数×{value}だけ効果が減少する。","The effect is reduced by {value} times the number of {resources} in {player}."
"AppendValuesByReverseSetCoin1",4738370048045056,"あなたの{setedcoin}が裏向きで設置されている時、その数×{value}だけ効果が減少する。","When {setcoin} of the same owner as this coin is placed face down, the effect is reduced by {value} times that number."
"AppendValuesBySameArea1",4738754254680064,"あなたの{setcoin}が、同じエリアに重ねて設置されている時、その枚数×{value}だけ効果が減少する。","When {setcoin} of the same owner as this coin is placed on top of it in the same area, the {value} times the number of coins is reduced."
"AppendValuesBySameAreaTag1",4738775888900096,"このコインと同じ所有者であり、タグ[{tagname}]を持つ{setcoin}が、このコインと同じエリアに設置されている時、その枚数×{value}だけ効果が減少する。","When a {setcoin} with the same owner and tag [{tagname}] as this coin is placed in the same area as this coin, the effect is reduced by {value} times the number of coins."
"AppendValuesByTurn1",4739214403383296,"{coinposition}になってからのターン数(最大{maxCount})×{value}だけ効果が減少する。","The effect is reduced by {value} times the number of turns  (max {maxCount}) since you became {coinposition}."
"DamageToChangeCondition1",4739664913575936,"このコインでダメージを与えた時、あなたは[{conditionname}{value}]を失う。","When you deal damage with this coin, you lose [{conditionname}{value}]."
"GuardToChangeCondition1",4739981017296896,"使用した結果ダメージが0だった時、{player}は[{name}{value}]を失う。","If the use results in 0 damage, {player} loses [{name}{value}]."
"UseToChangeCondition1",4740261284884480,"使用後、{player}は[{conditionname}{value}]を失う。","After use, {player} loses [{conditionname}{value}]."
"CheckUsableCoinTotalSizeUnder0",4748658617036800,"{player}の{coinposition}にあるコインサイズ合計が{num}以下である時に使用できる。","Can be used when the total coin size in {coinposition} of {player} is less than or equal to {num}."
"CheckUsableCoinTotalSizeUnder1",4748686702096384,"{coinposition}にあるコインサイズ合計が{num}以下である時に使用できる。","Can be used when the total coin size in {coinposition} is less than or equal to {num}."
"CheckUsableLifeUnder",4750656372420608,"{player}のライフが{value}以下である時に使用できる。","Can be used when {player}'s life is less than or equal to {value}."
"CheckUsableSetAttackDamageUnder0",4752037745471488,"あなたのいずれかの{setcoin}のダメージが{damage}以下ある時に使用できる。","Can be used when any {setcoin} of the same owner as this coin has a damage of {damage} or less."
"CheckUsableSetAttackDamageUnder1",4752065528541184,"あなたの{setcoin}のうち、ダメージが{damage}以下であるコインが{num}枚以上ある時に使用できる。","It can be used when there are {num} or more coins of {setcoin} of the same owner as this coin whose damage is {damage} or less."
"CheckUsableSetAttackDamageUnder2",4752096864186368,"あなたの{setcoin}のうち、ダメージが{damage}以下であるコインが{num}枚以下である時に使用できる。","It can be used when there are less than {num} coins of {setcoin} of the same owner as this coin whose damage is less than {damage}."
"CheckUsableSetAttackDamageUnder3",4752114799030272,"あなたの全ての{setcoin}のダメージが{damage}を超えている時に使用できる。","It can be used when the damage of all {setcoin} of the same owner as this coin exceeds {damage}."
"AddValueStatusByChangeVisibleSide0",2425401662451712,"設置されている時、{player}の{coinposition}が表向きになるたび、効果が{value}増加する。","When placed in {field}, Whenever {player}'s {coinposition} is turned face up, the effect is increased by {value}."
"AddValueStatusByChangeVisibleSide1",2425450903580672,"{coinposition}にある時、{player}の{coinposition}が表向きになるたび、効果が{value}減少する。","When placed in {field}, Whenever {player}'s {coinposition} is turned face up, the effect is reduced by {value}."
"GuardToAddConditionTurn",6809327214473216,"使用した結果ダメージが0だった時、{player}は[{conditionname}]を経過ターン数分得る。(最大 {maxCount})","If the damage is 0 as a result of using it, {player} gains [{conditionname}] for the number of turns elapsed.(max {maxCount})"
"UseToAddConditionTurn",6812085732716544,"使用後、{player}は[{conditionname}]を経過ターン数分得る。(最大 {maxCount})","After use, {player} gains [{conditionname}] for the number of turns elapsed.(max {maxCount})"
"GuardToGetCopy",6818623310475264,"使用した結果ダメージが0だった時、[{coinname}]の複製を取得する。","If the damage is 0 as a result of using it, you get a copy of [{coinname}]."
"UseToGetCopy",6819123879686144,"使用後、{player}は[{coinname}]の複製を取得する。","After use, {player} get a copy of [{coinname}]."
"GuardToMultipleCondition",6820342920589312,"使用した結果ダメージが0だった時、{player}が持つ[{conditionname}]のカウントを{value}倍する。","When the damage is 0 as a result of using it, the count of [{conditionname}] that {player} has is multiplied by {value}."
"UseToMultipleCondition",6820983420170240,"使用後、{player}が持つ[{conditionname}]のカウントを{value}倍する。","After use, the count of [{conditionname}] that {player} has is multiplied by {value}."
"UseToEmptyResource",6822057606590464,"使用後、{player}の{resource}を0にする。","After use, set {resource} of {player} to 0."
"UseGuardToPushEnemy0",6822615017009152,"使用後、{player}を{value}エリア遠ざける。","After use, move {player} {value} area away."
"UseToDraw",6829380915900416,"このコインが使用された時、{stockcoin}から{num}枚取得する。","When this coin is used, {num} coins are taken from {stockcoin}."
"AddValueStatusBySwapSetName0",11128041585979392,"このコインが設置されたことで捨てコインになった[{coinname}]がある時、効果が{value}増加する。","Whenever a [{coinname}] becomes a discarded coin due to the placement of this coin, the effect is increased by {value}."
"AddValueStatusBySwapSetName1",11128060938498048,"このコインが設置されたことで捨てコインになった[{coinname}]がある時、効果が{value}減少する。","Whenever a [{coinname}] becomes a discarded coin due to the placement of this coin, the effect is reduced by {value}."
"AddValueStatusBySwapSetTag0",11147986831093760,"このコインが設置されたことで捨て場に移動したコインがタグ[{tag}]を持つ時、効果が{value}増加する。","When a coin moved to the discard site because of the placement of this coin has the tag [{tag}], the effect is increased by {value}."
"AddValueStatusBySwapSetTag1",11148023422201856,"このコインが設置されたことで捨て場に移動したコインがタグ[{tag}]を持つ時、効果が{value}減少する。","When a coin that has been moved to the discard site because of the placement of this coin has the tag [{tag}], the effect is reduced by {value}."
"AddConditionToAreaBySet",12566906582544384,"このコインが設置された時、そのエリアに[{conditionname}{value}]を与える。このエリアに止まった全てのプレイヤーは[{conditionname}{value}]を得る。","When this coin is placed, the area is given [{conditionname}{value}]. All players who stop in this area gain that [{conditionname}{value}]."
"SetToResourceArea",12607528198680576,"このコインが設置された時、そのエリアに行動力追加[{value}]を与える。このエリアに止まった全てのプレイヤーは[行動力{value}]を得る。","When this coin is placed, it gives the area additional [{value}] in action power. All players who stop in this area gain [action power {value}]."
"UseSetToAddValueStatusByPlayerCondition0",18701278197002240,"使用時、{player}が持つ[{conditionname}]のカウント×{value}だけ効果が増加する。","When used, the effect is increased by {value} times the count of [{conditionname}] that {player} has."
"UseSetToAddValueStatusByPlayerCondition1",18701306328199168,"使用時、{player}が持つ[{conditionname}]のカウント×{value}だけ効果が減少する。","When used, the {value} times effect of the count of [{conditionname}] that {player} has is reduced."
"CallCoinName1",18799064531808256,"このコインが設置された時、あなたの{targetcoinposition}に[{coinname}]があるなら、1枚をこのコインに重ねて設置する。","When this coin is installed, if your {targetcoinposition} has [{coinname}], one is placed over this coin."
"GuardToPushEnemy1",18809891401969664,"使用した結果ダメージが0だった時、{player}を{value}エリア近づける。","When the damage is 0 as a result of using it, move {player} {value} area closer."
"UseGuardToPushEnemy1",18809962000494592,"使用後、{player}を{value}エリア近づける。","After use, bring {player} {value} area closer."
"AddValueStatusByMoveCoinAny2",19206341755613184,"設置されている時、{player}が所有するコインが{field}内を移動するたび、効果が{value}増加する。","When in {field}, each time a coin owned by {player} moves within {field}, the effect is increased by {value}."
"AddValueStatusByMoveCoinAny3",19206364299997184,"設置されている時、{player}が所有するコインが{field}内を移動するたび、効果が{value}減少する。","When in {field}, each time a coin owned by {player} moves within {field}, the effect is reduced by {value}."
"AddValueStatusByMoveCoinName2",19206418440073216,"設置されている時、{player}が所有する[{coinname}]が{field}内を移動するたび、効果が{value}増加する。","When in {field}, each time [{coinname}] owned by {player} moves within {field}, the effect is increased by {value}."
"AddValueStatusByMoveCoinName3",19206435905155072,"設置されている時、{player}が所有する[{coinname}]が{field}内を移動するたび、効果が{value}減少する。","When in {field}, each time [{coinname}] owned by {player} moves within {field}, the effect is reduced by {value}."
"AddValueStatusByMoveCoinTag2",19206484743630848,"設置されている時、{player}が所有するタグ[{tagname}]を持つコインが{field}内で移動するたび、効果が{value}増加する。","When in {field}, each time a coin with the tag [{tagname}] owned by {player} is moved within {field}, the effect is increased by {value}."
"AddValueStatusByMoveCoinTag3",19206500405161984,"設置されている時、{player}が所有するタグ[{tagname}]を持つコインが{field}内で移動するたび、効果が{value}減少する。","When in {field}, each time a coin with tag [{tagname}] owned by {player} moves within {field}, the effect is reduced by {value}."
"AddConditionToPlayerBySet",57879915869450240,"このコインが設置された時、あなたは[{conditionname}{value}]を得る。","When this coin is installed, you get [{conditionname}{value}]."
"AppendValueBySameAreaTagExist2",58704303393026048,"設置されたエリアに、タグ[{tagname}]を持つ対戦相手のコインがある時、効果が{value}増加する。","When an opponent's coin with the tag [{tagname}] is in the installed area, the effect is increased by {value}."
"AppendValueBySameAreaTagExist3",58704334724476928,"設置されたエリアに、タグ[{tagname}]を持つ対戦相手のコインがある時、効果が{value}減少する。","When there is an opponent's coin with tag [{tagname}] in the installed area, the effect is reduced by {value}."
"AppendValueBySameAreaOver2",58705227427557376,"設置されたエリアに他の所有者である{setcoin}が{num}枚以上ある時、効果が{value}増加する。","When there are {num} or more {setcoin} of other owners in the installed area, the effect is increased by {value}."
"AppendValueBySameAreaOver3",58705259656589312,"設置されたエリアに他の所有者である{setcoin}が{num}枚以上ある時、効果が{value}減少する。","When there are {num} or more {setcoins} of other owners in the installed area, the effect is reduced by {value}."
"AppendValueBySameAreaNotExist2",58705645880684544,"設置されたエリアに他の所有者の{setcoin}がない時、効果が{value}増加する。","When there is no other owner's {setcoin} in the installed area, the effect is increased by {value}."
"AppendValueBySameAreaNotExist3",58705669398147072,"設置されたエリアに他の所有者の{setcoin}がない時、効果が{value}減少する。","When there is no {setcoin} of other owners in the installed area, the effect is reduced by {value}."
"AppendValueBySameAreaExist2",58706525141020672,"設置されたエリアに他の所有者である{setcoin}がある時、効果が{value}増加する。","When there is another owner, {setcoin}, in the installed area, the effect is increased by {value}."
"AppendValueBySameAreaExist3",58706544975884288,"設置されたエリアに他の所有者である{setcoin}がある時、効果が{value}減少する。","When there is another owner, {setcoin}, in the installed area, the effect is reduced by {value}."
"AppendValueByPutCoinsUnder2",58707074045390848,"このコインとは異なる所有者である{setcoin}が重ねられている時、その枚数が{num}枚以下であるなら、効果が{value}増加する。","When {setcoin} of a different owner than this coin is stacked, if the number of coins is less than {num} coins, the effect is increased by {value}."
"AppendValueByPutCoinsUnder3",58707093112696832,"このコインとは異なる所有者である{setcoin}が重ねられている時、その枚数が{num}枚以下であるなら、効果が{value}減少する。","When {setcoin} of a different owner than this coin is stacked, if the number of coins is less than {num} coins, the effect is reduced by {value}."
"AppendValueByPutCoinsOver2",58708161842327552,"このコインとは異なる所有者である{setcoin}が重ねられている時、その枚数が{num}枚以上であるなら、効果が{value}増加する。","When {setcoin} of a different owner than this coin is stacked, if the number of coins is {num} or more, the effect is increased by {value}."
"AppendValueByPutCoinsOver3",58708185913438208,"このコインとは異なる所有者である{setcoin}が重ねられている時、その枚数が{num}枚以上であるなら、効果が{value}減少する。","When {setcoin} of a different owner than this coin is stacked, if the number of coins is {num} or more, the effect is reduced by {value}."
"AppendValueByPutCoinsNotExist2",58708793252851712,"このコインと異なる所有者である{setcoin}が重ねられていない時、効果が{value}増加する。","When {setcoin} of a different owner than this coin is not stacked, the effect is increased by {value}."
"AppendValueByPutCoinsNotExist3",58708816699011072,"このコインと異なる所有者である{setcoin}が重ねられていない時、効果が{value}減少する。","When {setcoin} of a different owner than this coin is not stacked, the effect is reduced by {value}."
"AppendValueByPutCoinsExist2",58709427750383616,"このコインと異なる所有者である{setcoin}がある時、効果が{value}増加する。","When there is a {setcoin} with a different owner than this coin, the effect is increased by {value}."
"AppendValueByPutCoinsExist3",58709506502635520,"このコインと異なる所有者である{setcoin}がある時、効果が{value}減少する。","When there is a {setcoin} with a different owner than this coin, the effect is reduced by {value}."
"AppendValueBySameAreaTagNotExist2",58711593315676160,"設置されたエリアに、このコインと異なる所有者であるタグ[{tagname}]を持つ{setcoin}がない時、効果が{value}増加する。","When there is no {setcoin} with the tag [{tagname}] in the installed area that has a different owner than this coin, the effect is increased by {value}."
"AppendValueBySameAreaTagNotExist3",58711616560508928,"設置されたエリアに、このコインと異なる所有者であるタグ[{tagname}]を持つ{setcoin}がない時、効果が{value}減少する。","When there is no {setcoin} with the tag [{tagname}] in the installed area that has a different owner than this coin, the effect is reduced by {value}."
"AppendValueBySameAreaTagOver2",59430685769150464,"このコインが設置されたエリアに、このコインとは異なる所有者であるタグ[{tagname}]を持つ{setcoin}が{num}枚以上ある時、効果が{value}増加する。","When there are {num} or more {setcoin} with the tag [{tagname}], whose owner is different from this coin, in the area where this coin is placed, the effect is increased by {value}."
"AppendValueBySameAreaTagOver3",59430708347088896,"このコインが設置されたエリアに、このコインとは異なる所有者であるタグ[{tagname}]を持つ{setcoin}が{num}枚以上ある時、効果が{value}減少する。","When there are {num} or more {setcoin} with the tag [{tagname}] that have a different owner than this coin in the area where this coin is placed, the effect is reduced by {value}."
"AppendValueBySameAreaTagUnder2",59431166054707200,"このコインが設置されたエリアに、このコインとは異なる所有者であるタグ[{tagname}]を持つ{setcoin}が{num}枚以下である時、効果が{value}増加する。","When there are less than {num} {setcoin} with the same owner tag [{tagname}] as this coin in the area where this coin is placed, the effect is reduced by {value}."
"AppendValueBySameAreaTagUnder3",59431188292907008,"このコインが設置されたエリアに、このコインとは異なる所有者であるタグ[{tagname}]を持つ{setcoin}が{num}枚以下である時、効果が{value}減少する。","When there are less than {num} {setcoin} coins in the area where this coin is placed with a tag [{tagname}] that is a different owner from this coin, the effect is reduced by {value}."
"AppendValueBySameAreaUnder2",59432117691953152,"このコインが設置されたエリアにある、このコインとは異なる所有者である{setcoin}が{num}枚以下である時、効果が{value}増加する。","The effect is increased by {value} when the number of {setcoin} in the area where this coin is placed, whose owner is different from this coin, is {num} or less."
"AppendValueBySameAreaUnder3",59432138118213632,"このコインが設置されたエリアにある、このコインとは異なる所有者である{setcoin}が{num}枚以下である時、効果が{value}減少する。","The effect is reduced by {value} when there are less than {num} {setcoin} in the area where this coin is placed that are owned by a different owner than this coin."
"AppendValuesByPutCoin2",59433856566505472,"このコインとは異なる所有者である{setcoin}が重ねて設置されているとき、重ねられた枚数の最大×{value}だけ効果が増加する。","When {setcoin} of a different owner than this coin is placed on top of it, the {value} times the maximum number of coins stacked increases the effect."
"AppendValuesByPutCoin3",59433888434827264,"このコインとは異なる所有者である{setcoin}が重ねて設置されているとき、重ねられた枚数の最大×{value}だけ効果が減少する。","When {setcoin} of a different owner than this coin is placed on top of it, the {value} times the maximum number of coins stacked is reduced."
"AppendValuesByReverseSetCoin2",59435487966212096,"このコインとは異なる所有者である{setedcoin}が裏向きで設置されている時、その数×{value}だけ効果が増加する。","When {setcoin} of a different owner than this coin is placed face down, the effect is increased by {value} times the number of {setcoin}."
"AppendValuesByReverseSetCoin3",59435509034201088,"このコインとは異なる所有者である{setedcoin}が裏向きで設置されている時、その数×{value}だけ効果が減少する。","When {setcoin} of a different owner than this coin is placed face down, its number of {value} times the effect is reduced."
"AppendValuesBySameArea2",59436315485614080,"このコインとは異なる所有者である{setcoin}が、同じエリアに重ねて設置されている時、その枚数×{value}だけ効果が増加する。","When {setcoin} of a different owner than this coin is placed on top of it in the same area, the {value} times the number of coins increases the effect."
"AppendValuesBySameArea3",59436343117688832,"このコインとは異なる所有者である{setcoin}が、同じエリアに重ねて設置されている時、その枚数×{value}だけ効果が減少する。","When {setcoin} of a different owner than this coin is placed on top of it in the same area, the {value} times the number of coins is reduced."
"AppendValuesBySameAreaTag2",59437908490661888,"このコインとは異なる所有者であり、タグ[{tagname}]を持つ{setcoin}が、このコインと同じエリアに設置されている時、その枚数×{value}だけ効果が増加する。","When a {setcoin} with a different owner and tag [{tagname}] is placed in the same area as this coin, the effect is increased by {value} times the number of coins."
"AppendValuesBySameAreaTag3",59437929265049600,"このコインとは異なる所有者であり、タグ[{tagname}]を持つ{setcoin}が、このコインと同じエリアに設置されている時、その枚数×{value}だけ効果が減少する。","When a {setcoin} with a different owner and tag [{tagname}] is placed in the same area as this coin, the effect is reduced by {value} times the number of coins."
"CheckUsablePutCoins1",59794799683121152,"このコインとは異なる所有者である{setcoin}が重ねられている時、その枚数が{num}以上であるなら、このコインは使用できる。","When {setcoin} of a different owner than this coin is stacked, if the number of coins is equal to or greater than {num}, this coin may be used."
"CheckUsableReverseSetCoin4",59795253288710144,"このコインとは異なる所有者である{setcoin}が{reverse}で設置されている時に使用できる。","It can be used when {setcoin}, which is a different owner from this coin, is installed in {reverse}."
"CheckUsableReverseSetCoin5",59795272901275648,"このコインとは異なる所有者である{setcoin}が{reverse}で設置されている時、その枚数が{num}以上であるなら使用できる。","When {setcoin} of a different owner than this coin is placed in {reverse}, it can be used if the number of coins is {num} or more."
"CheckUsableReverseSetCoin6",59795289145815040,"このコインとは異なる所有者である{setcoin}が{reverse}で設置されている時、その枚数が{num}以下であるなら使用できる。","When {setcoin} of a different owner than this coin is placed in {reverse}, it can be used if the number of coins is less than or equal to {num}."
"CheckUsableReverseSetCoin7",59795304085925888,"このコインとは異なる所有者である{setcoin}が{reverse}では設置されていない時に使用できる。","It can be used when {setcoin}, which has a different owner than this coin, is not installed in {reverse}."
"CheckUsableSetAttackDamageOver4",59797538706239488,"このコインとは異なる所有者であるいずれかの{setcoin}のダメージが{damage}以上ある時に使用できる。","It can be used when any {setcoin} of a different owner than this coin has {damage} or more damage."
"CheckUsableSetAttackDamageOver5",59797565365235712,"このコインとは異なる所有者である{setcoin}のうち、ダメージが{damage}以上であるコインが{num}枚以上ある時に使用できる。","It can be used when there are {num} or more coins of {setcoin} of a different owner than this coin whose damage is {damage} or more."
"CheckUsableSetAttackDamageOver6",59797581043544064,"このコインとは異なる所有者である{setcoin}のうち、ダメージが{damage}以上であるコインが{num}枚以下ある時に使用できる。","It can be used when there are less than {num} coins of {setcoin} of a different owner than this coin whose damage is {damage} or more."
"CheckUsableSetAttackDamageOver7",59797596646354944,"このコインとは異なる所有者である全ての{setcoin}のダメージが{damage}未満である時に使用できる。","It can be used when all {setcoin} of a different owner than this coin have less than {damage}."
"CheckUsableSetAttackDamageUnder4",60161525243392000,"このコインとは異なる所有者であるいずれかの{setcoin}のダメージが{damage}以下ある時に使用できる。","It can be used when any {setcoin} of a different owner than this coin has a damage of {damage} or less."
"CheckUsableSetAttackDamageUnder5",60161571938578432,"このコインとは異なる所有者である{setcoin}のうち、ダメージが{damage}以下であるコインが{num}枚以上ある時に使用できる。","It can be used when there are {num} or more coins of {setcoin} of a different owner than this coin whose damage is {damage} or less."
"CheckUsableSetAttackDamageUnder6",60161588946481152,"このコインとは異なる所有者である{setcoin}のうち、ダメージが{damage}以下であるコインが{num}枚以下である時に使用できる。","It can be used when there are less than {num} coins with damage less than or equal to {damage} out of {setcoin} that are owned differently from this coin."
"CheckUsableSetAttackDamageUnder7",60161607594356736,"このコインとは異なる所有者である全ての{setcoin}のダメージが{damage}を超えている時に使用できる。","It can be used when the damage of all {setcoin} of a different owner than this coin exceeds {damage}."
"AppendValueByCoinNameExist2",60501344372862976,"対戦相手の{coinposition}に[{coinname}]がある時、効果が{value}増加する。","When [{coinname}] is in the opponent's {coinposition}, the effect is increased by {value}."
"AppendValueByCoinNameExist3",60501360856477696,"対戦相手の{coinposition}に[{coinname}]がある時、効果が{value}減少する。","When [{coinname}] is in the opponent's {coinposition}, the effect is reduced by {value}."
"AppendValueByCoinNameNotExist2",60502154817253376,"このコインとは異なる所有者である[{coinname}]が{coinposition}にない時、効果が{value}増加する。","When [{coinname}], a different owner from this coin, is not in {coinposition}, the effect is increased by {value}."
"AppendValueByCoinNameNotExist3",60502171103735808,"このコインとは異なる所有者である[{coinname}]が{coinposition}にない時、効果が{value}減少する。","When [{coinname}], a different owner from this coin, is not in {coinposition}, the effect is reduced by {value}."
"DamageToChangeCondition2",60524549770784768,"このコインでダメージを与えた時、ダメージを受けたプレイヤーは[{conditionname}{value}]を得る。","When damage is dealt with this coin, the damaged player gets [{conditionname}{value}]."
"DamageToChangeCondition3",60524569341407232,"このコインでダメージを与えた時、ダメージを受けたプレイヤーは[{conditionname}{value}]を失う。","When damage is dealt with this coin, the damaged player loses [{conditionname}{value}]."
"CheckUsableNeedExtraCostByNum",60713822314770432,"{handcoin}から{num}枚のコインを{trashcoin}に移動することで使用できる。","It can be used by moving {num} {num:choose( 0|1|):coin|coin|coins} from {handcoin} to {trashcoin}."
"AppendValuesByCurrentAreaTag0",63272649228759040,"現在のエリアに、タグ[{tagname}]を持つあなたの設置コインがある時、その枚数×{value}だけ効果が増加する。","Whenever your installed coins with tag [{tagname}] are in the current area, the effect is increased by {value} times the number of coins."
"AppendValuesByCurrentAreaTag1",63272672817524736,"現在のエリアに、タグ[{tagname}]を持つあなたの設置コインがある時、その枚数×{value}だけ効果が減少する。","When your installation coins with tag [{tagname}] are in the current area, the effect is reduced by {value} times the number of coins."
"AppendValuesByCurrentAreaTag2",63272687325622272,"現在のエリアに、タグ[{tagname}]を持つ他のプレイヤーの設置コインがある時、その枚数×{value}だけ効果が増加する。","When there are other players' installed coins with tag [{tagname}] in the current area, the effect is increased by {value} multiplied by the number of coins."
"AppendValuesByCurrentAreaTag3",63272700948721664,"現在のエリアに、タグ[{tagname}]を持つ他のプレイヤーの設置コインがある時、その枚数×{value}だけ効果が減少する。","When there are other players' installed coins in the current area with the tag [{tagname}], the effect is reduced by {value} multiplied by the number of coins."
"UseToMoveTagALL1",112348635828006912,"使用後、対戦相手の{srccoinposition}にあるタグ[{tagname}]を持つコインを全て{dstcoinposition}に移動する。","After use, move all coins with tag [{tagname}] in opponent's {srccoinposition} to {dstcoinposition}."
"TurnToMove0",112696558503800832,"ストックに移動してから{turn}ターン経過した場合、{dstcoinposition}に移動する。","If {turn} turns have elapsed since it moved to the stock, it moves to {dstcoinposition}."
"TurnToMove1",112696580830081024,"手持ちになってから{turn}ターン経過した場合、{dstcoinposition}に移動する。","If {turn} turns have elapsed since it was in hand, it moves to {dstcoinposition}."
"TurnToMove3",112696595203960832,"捨て場に移動してから{turn}ターン経過した場合、{dstcoinposition}に移動する。","If {turn} turns have elapsed since moving to trash place, move to {dstcoinposition}."
"AppendValueByCoinOver2",112699450400911360,"対戦相手の{coinposition}コインが{num}枚以上である時、効果が{value}増加する。","When the opponent's {coinposition} coins are {num} or more, the effect is increased by {value}."
"AppendValueByCoinOver3",112699474010648576,"対戦相手の{coinposition}コインが{num}枚以上である時、効果が{value}減少する。","When the opponent's {coinposition} coins are {num} or more, the effect is reduced by {value}."
"AddValueStatusBySetCoinName2",112706074955952128,"設置されている時、対戦相手の[{coinname}]が設置されるたび、効果が{value}増加する。","Whenever this coin is installed, the effect is increased by {value} each time an opponent's [{coinname}] is installed."
"AddValueStatusBySetCoinName3",112706099631042560,"設置されている時、対戦相手の[{coinname}]が設置されるたび、効果が{value}減少する。","When this coin is installed, each time an opponent's [{coinname}] is installed, the effect is reduced by {value}."
"UseToDamage1",112707854016131072,"使用後、攻撃者は{damage}ダメージを受ける。","After use, the attacker takes {damage} damage."
"AddValueStatusByMoveCoinTagTo2",112711892396879872,"設置されている時、タグ[{tagname}]を持つ対戦相手のコインが{dst}に移動するたび、効果が{value}増加する。","Whenever an opponent's coin with tag [{tagname}] moves to {dst} while this coin is in place, the effect is increased by {value}."
"AddValueStatusByMoveCoinTagTo3",112711915117424640,"設置されている時、タグ[{tagname}]を持つ対戦相手のコインが{dst}に移動するたび、効果が{value}減少する。","Whenever an opponent's coin with tag [{tagname}] moves to {dst} while this coin is in place, the effect is reduced by {value}."
"CheckUsableCondition1",113666374400159744,"[{conditionname}{num}]を持つプレイヤーに対して使用できる。","Available to players with [{conditionname}{num}]."
"AppendValuesByCoinTag2",113673212751458304,"対戦相手の{coinposition}にあるタグ[{tagname}]の枚数×{value}だけ効果が増加する。","The effect is increased by {value} multiplied by the number of tags [{tagname}] in the opponent's {coinposition}."
"AppendValuesByCoinTag3",113673236726099968,"対戦相手の{coinposition}にあるタグ[{tagname}]を持つコイン枚数×{value}だけ効果が減少する。","The effect is reduced by {value} multiplied by the number of tags [{tagname}] in the opponent's {coinposition}."
"CheckUsableCoinName4",113674313739481088,"対戦相手の{coinposition}に[{coinname}]がある時、このコインは使用できる。","When [{coinname}] is in the opponent's {coinposition}, this coin can be used."
"CheckUsableCoinName5",113674337974169600,"対戦相手の{coinposition}に[{coinname}]が{num}枚以上ある時、このコインは使用できる。","When there are more than {num} [{coinname}] coins in the opponent's {coinposition}, this coin can be used."
"CheckUsableCoinName6",113674358316544000,"対戦相手の{coinposition}にある[{coinname}]が{num}枚以下の時、このコインは使用できる。","When [{coinname}] in the opponent's {coinposition} is less than {num} coins, this coin can be used."
"CheckUsableCoinName7",113674376003923968,"対戦相手の{coinposition}に[{coinname}]がない時、このコインは使用できる。","When there is no [{coinname}] in the opponent's {coinposition}, this coin can be used."
"CheckUsableCoinTag4",113676331317145600,"タグ[{tagname}]を持つコインが対戦相手の{coinposition}にある時、このコインは使用できる。","When a coin with tag [{tagname}] is in the opponent's {coinposition}, this coin can be used."
"CheckUsableCoinTag5",113676350757744640,"タグ[{tagname}]を持つコインが対戦相手の{coinposition}に{num}枚以上ある時、このコインは使用できる。","When there are {num} or more coins with the tag [{tagname}] in the opponent's {coinposition}, this coin can be used."
"CheckUsableCoinTag6",113676367727898624,"対戦相手の{coinposition}にあるタグ[{tagname}]を持つコインが{num}枚以下である時、このコインは使用できる。","When the opponent has less than {num} coins with tag [{tagname}] in {coinposition}, this coin can be used."
"CheckUsableCoinTag7",113676386480631808,"タグ[{tagname}]を持つコインが対戦相手の{coinposition}にない時、このコインは使用できる。","When a coin with tag [{tagname}] is not in the opponent's {coinposition}, this coin may be used."
"CheckUsableCoinNameInField0",113679098685370368,"あなたが[{coinname}]を設置している時、このコインは使用できる。","When you have installed [{coinname}], this coin can be used."
"CheckUsableCoinNameInField1",113679144386506752,"あなたが[{coinname}]を{num}枚以上設置している時、このコインは使用できる。","When you have installed {num} or more [{coinname}] coins, you can use this coin."
"CheckUsableCoinNameInField2",113679160442302464,"あなたが設置した[{coinname}]が{num}枚以下である時、このコインは使用できる。","You can use this coin when there are less than {num} [{coinname}] coins installed by you."
"CheckUsableCoinNameInField3",113679178964348928,"あなたが設置した[{coinname}]がない時、このコインは使用できる。","When there is no [{coinname}] installed by you, this coin can be used."
"CheckUsableCoinNameInField4",113679198841155584,"対戦相手が[{coinname}]を設置している時、このコインは使用できる。","This coin can be used when the opponent has installed [{coinname}]."
"CheckUsableCoinNameInField5",113679218860568576,"対戦相手が[{coinname}]を{num}枚以上設置している時、このコインは使用できる。","When the opponent has installed {num} or more [{coinname}] coins, this coin can be used."
"CheckUsableCoinNameInField6",113679236908658688,"対戦相手が設置した[{coinname}]が{num}枚以下である時、このコインは使用できる。","When [{coinname}] installed by the opponent is less than {num} coins, this coin can be used."
"CheckUsableCoinNameInField7",113679264662368256,"対戦相手が[{coinname}]を設置していない時、このコインは使用できる。","This coin may be used when the opponent has not installed [{coinname}]."
"CheckUsableCoinTagInField0",113681694741442560,"タグ[{tagname}]を持つあなたの設置コインがある時、このコインは使用できる。","When you have your installation coin with the tag [{tagname}], this coin can be used."
"CheckUsableCoinTagInField1",113681733186433024,"タグ[{tagname}]を持つあなたの設置コインが{num}枚以上ある時、このコインは使用できる。","When you have {num} or more coins in your installation with the tag [{tagname}], you may use this coin."
